ORDER_ID,USER_ID,ORDER_STATUS,TOTAL_AMOUNT,ORDER_DATES,ORDER_TIME
O00003655,U005386,completed,168.14,29-06-2024,26:16.7
O00003658,U000115,returned,31.35,08-05-2024,34:34.4
O00003661,U000518,shipped,257.55,11-04-2024,05:14.9
O00003664,U008421,completed,899.79,06-10-2024,41:47.4
O00003668,U001707,cancelled,546.92,03-04-2025,22:46.1
O00003671,U001906,shipped,48.09,12-05-2024,12:47.9
O00003674,U001648,cancelled,3493.5,06-06-2024,54:55.0
O00003677,U002571,processing,648.66,02-04-2025,11:53.0
O00003680,U004031,shipped,1495.76,01-11-2024,12:38.2
O00003683,U000209,shipped,1659.79,30-10-2025,51:51.1
O00003686,U001990,cancelled,84.79,22-01-2024,29:19.3
O00003689,U005002,cancelled,1895.9,14-10-2025,53:54.4
O00003693,U007585,cancelled,1389.14,30-06-2024,46:11.8
O00003696,U005845,completed,885.2,05-03-2024,35:36.6
O00003699,U007569,processing,183.4,31-01-2024,25:14.0
O00003702,U008768,returned,1577.17,23-01-2025,23:30.5
O00003705,U008295,processing,563.33,21-01-2024,22:33.9
O00003740,U006845,shipped,253.39,02-09-2025,22:37.9
O00003743,U006613,returned,380.44,14-08-2024,37:44.8
O00003746,U007598,completed,686.78,26-07-2024,16:38.8
O00003750,U000896,shipped,521,07-04-2024,53:57.0
O00003753,U006899,returned,1338.88,25-06-2025,35:56.4
O00003756,U003967,returned,385.18,15-07-2024,01:16.7
O00003759,U000725,completed,513.63,12-06-2024,41:38.9
O00003762,U002449,shipped,33.17,27-08-2024,19:48.7
O00003765,U008603,returned,532.65,24-09-2025,54:19.9
O00003768,U003980,processing,2891.84,10-04-2024,46:38.5
O00003771,U007785,returned,403.32,24-04-2024,21:00.5
O00003775,U009755,completed,172.42,16-09-2024,48:51.4
O00003778,U004174,returned,415.34,17-01-2024,42:49.2
O00003781,U002888,cancelled,738.02,31-08-2024,42:59.0
O00003784,U000187,completed,2518.61,28-02-2025,22:20.4
O00003787,U005584,completed,69.57,15-07-2025,38:03.9
O00003790,U004017,processing,233.67,05-09-2025,14:28.9
O00003793,U006208,shipped,4322.67,29-09-2024,16:03.6
O00003797,U000390,returned,552.82,25-01-2025,25:38.7
O00003800,U008263,returned,305,20-06-2025,55:45.3
O00003803,U004731,processing,331.51,24-11-2024,18:02.3
O00003806,U001196,processing,43.13,01-09-2024,10:53.4
O00003809,U009137,processing,749.68,13-10-2025,29:08.9
O00003812,U002508,returned,798.6,24-09-2025,01:07.9
O00003815,U001951,shipped,293.36,12-10-2024,05:22.6
O00003818,U006497,completed,647.54,31-08-2024,09:46.0
O00003853,U000420,returned,340.47,01-07-2025,21:22.4
O00003856,U008140,cancelled,597.49,02-10-2025,49:22.1
O00003859,U009687,returned,695.76,06-06-2024,23:12.1
O00003863,U007443,returned,238.91,26-05-2025,29:32.2
O00003866,U007303,shipped,360.29,29-08-2024,08:59.6
O00003869,U009197,cancelled,1076.54,28-08-2024,38:55.2
O00003872,U004495,shipped,46.21,14-08-2024,17:30.5
O00003875,U002586,returned,15.87,12-02-2024,15:58.9
O00003878,U001549,processing,94.62,11-12-2024,57:01.8
O00003881,U002740,returned,488.81,03-09-2024,48:51.4
O00003884,U007777,processing,311.32,05-02-2025,34:11.1
O00003888,U006217,cancelled,475.53,25-10-2024,28:40.0
O00003891,U008331,shipped,114.32,18-12-2024,19:17.7
O00003894,U001160,returned,340.5,15-07-2025,48:23.9
O00003897,U005442,completed,28.52,24-02-2025,09:40.6
O00003900,U007748,shipped,15.62,05-02-2024,02:56.1
O00003903,U006891,cancelled,185.31,05-03-2025,59:06.1
O00003906,U004206,completed,322.85,06-05-2024,41:03.4
O00003909,U001918,cancelled,235.3,13-11-2025,41:55.9
O00003913,U003781,cancelled,20.92,21-07-2024,08:16.9
O00003916,U000366,shipped,331.98,25-10-2025,43:03.9
O00003919,U008207,completed,448.86,05-02-2024,35:08.5
O00003922,U001715,cancelled,122.71,30-11-2024,23:02.2
O00003925,U007199,completed,293.74,31-10-2025,13:48.9
O00003928,U005021,shipped,724.29,07-07-2025,13:15.6
O00003931,U007633,completed,935.89,31-08-2024,08:02.3
O00003966,U005538,cancelled,36.08,16-05-2025,16:48.7
O00003969,U005526,completed,354.58,15-02-2025,42:38.3
O00003972,U007919,returned,1156.34,01-03-2024,02:17.9
O00003975,U004738,shipped,177.95,10-06-2024,28:42.8
O00003978,U001429,cancelled,29.91,27-11-2024,32:56.2
O00003982,U004251,returned,729.03,25-02-2025,09:05.4
O00003985,U004638,completed,59.97,07-10-2024,35:10.0
O00003988,U000531,cancelled,4212.9,21-08-2024,29:23.4
O00003991,U008338,processing,1906.04,08-04-2024,11:01.7
O00003994,U005117,processing,887.69,14-04-2025,24:01.3
O00003997,U000417,shipped,25.1,14-07-2025,50:37.3
O00004000,U004831,processing,184.87,19-12-2024,44:24.2
O00004004,U006417,completed,1976.02,12-11-2024,38:13.3
O00004007,U006992,processing,3199.14,14-03-2025,53:57.4
O00004010,U001424,shipped,94.4,28-04-2024,00:46.9
O00004013,U008786,cancelled,74.66,01-03-2025,01:25.5
O00004016,U005668,shipped,362.85,08-01-2025,30:39.9
O00004019,U007293,shipped,1568.58,15-02-2025,37:05.6
O00004022,U005901,shipped,297.47,31-05-2024,52:09.3
O00004025,U005431,completed,36.72,19-04-2025,00:25.8
O00004029,U006086,returned,2236.7,10-01-2024,18:06.6
O00004032,U000755,returned,43.57,11-06-2024,10:59.6
O00004035,U007972,cancelled,1751.06,11-04-2025,59:29.5
O00004038,U006526,processing,434.41,29-07-2024,07:38.5
O00004041,U002752,processing,332.94,01-05-2024,33:46.2
O00004044,U003464,cancelled,312.02,11-11-2024,44:18.4
O00004079,U003329,processing,6.52,27-01-2024,08:53.5
O00004082,U008729,processing,167.07,23-02-2024,13:21.0
O00004085,U001835,returned,891.27,29-06-2024,03:54.0
O00004089,U003809,cancelled,1333.38,26-06-2025,57:35.9
O00004092,U008293,cancelled,4110.41,07-11-2025,57:34.6
O00004095,U006585,returned,1565.66,11-04-2024,19:31.1
O00004098,U006836,processing,512.48,27-07-2025,10:28.9
O00004101,U007887,shipped,478.89,02-05-2024,16:26.0
O00004104,U003917,processing,192.32,11-08-2024,45:04.8
O00004107,U007306,shipped,279.71,24-05-2024,43:33.9
O00004111,U001777,shipped,40.92,28-09-2024,51:55.1
O00004114,U003330,cancelled,232.56,25-07-2025,49:48.0
O00004117,U001622,cancelled,2464,01-04-2024,07:52.8
O00004120,U005042,processing,47.02,29-08-2025,02:58.1
O00004123,U004450,processing,227.5,30-04-2024,32:07.5
O00004126,U002491,processing,12.57,29-04-2024,33:30.7
O00004129,U002115,returned,980.4,21-06-2024,25:03.6
O00004133,U000785,returned,64.11,25-07-2025,10:05.7
O00004136,U009896,shipped,3254.37,17-12-2024,03:04.6
O00004139,U009034,completed,19.35,22-11-2024,49:12.2
O00004142,U003539,processing,1953.03,19-07-2025,57:42.7
O00004145,U007802,returned,42.76,29-05-2025,39:39.4
O00004148,U001935,processing,442.86,04-05-2025,57:33.4
O00004151,U005863,processing,410.08,04-06-2025,57:00.0
O00004154,U005468,shipped,432.18,29-04-2025,19:04.1
O00004158,U008465,cancelled,81.52,19-08-2024,51:52.6
O00004192,U009379,processing,142.38,02-10-2024,08:53.6
O00004195,U004975,cancelled,32.46,09-03-2024,03:59.1
O00004198,U008382,processing,116.13,06-01-2025,16:19.8
O00004201,U006660,shipped,554.93,13-09-2025,37:23.0
O00004205,U007936,cancelled,151.04,18-10-2025,32:32.3
O00004208,U004975,shipped,165.03,03-09-2025,12:25.0
O00004211,U007254,returned,379.11,17-06-2025,29:13.4
O00004214,U007856,shipped,53.18,10-07-2025,06:27.3
O00004217,U008066,shipped,235.08,13-06-2025,39:10.7
O00004220,U006099,completed,616.98,12-02-2024,01:29.9
O00004223,U001685,returned,62.47,03-02-2024,10:16.4
O00004226,U003538,shipped,270.85,14-08-2025,51:26.0
O00004229,U008142,processing,1312.74,17-02-2024,57:26.2
O00004233,U001757,completed,63.5,10-06-2024,42:14.5
O00004236,U006707,shipped,118.5,22-01-2025,17:33.3
O00004239,U008868,processing,1414.53,08-04-2024,30:40.9
O00004242,U000411,shipped,113.14,23-03-2025,33:32.7
O00004245,U000183,completed,2493.47,23-08-2025,58:49.4
O00004248,U004762,returned,46.5,06-04-2025,58:31.3
O00004251,U008872,processing,151.42,16-10-2025,40:39.8
O00004254,U000827,completed,1062.32,03-07-2025,39:08.7
O00004258,U009517,shipped,28.88,09-06-2025,01:14.3
O00004261,U003811,completed,110.47,05-10-2024,04:08.9
O00004264,U000329,cancelled,41.49,16-11-2024,40:38.1
O00004267,U007878,processing,17.5,29-08-2025,43:14.3
O00004270,U004525,shipped,2478.77,04-01-2024,50:34.6
O00004307,U001189,returned,3.61,03-05-2025,41:54.4
O00004310,U007554,cancelled,304.33,25-06-2025,51:04.9
O00004313,U000488,cancelled,220.52,10-01-2025,14:49.8
O00004316,U000606,processing,649.3,06-02-2025,28:12.7
O00004319,U006864,completed,105.72,11-05-2024,24:56.9
O00004322,U003266,processing,360.9,19-03-2024,28:29.4
O00004326,U000371,shipped,69.92,23-12-2024,29:21.0
O00004329,U008499,processing,892.45,14-02-2024,55:05.5
O00004332,U005307,completed,118.66,10-04-2024,20:02.5
O00004335,U005420,returned,950.52,28-02-2024,22:00.3
O00004338,U006129,processing,96.33,27-04-2025,51:33.2
O00004341,U002719,returned,111.09,09-12-2024,54:50.5
O00004344,U008469,completed,1766.12,23-03-2024,21:01.2
O00004348,U004178,returned,12.4,05-04-2025,12:10.1
O00004351,U005496,completed,90.57,03-03-2025,12:19.3
O00004354,U007379,cancelled,47.18,24-05-2024,30:12.9
O00004357,U004306,completed,832.06,26-04-2025,45:16.8
O00004360,U003147,processing,144.53,28-07-2024,38:15.3
O00004363,U005577,processing,112.28,11-08-2024,39:05.6
O00004366,U007368,cancelled,323.61,18-12-2024,09:58.4
O00004370,U005686,processing,1178.4,02-07-2024,04:18.0
O00004373,U004313,shipped,981.33,09-06-2024,55:15.1
O00004376,U001544,completed,376.18,22-07-2025,43:36.0
O00004379,U007427,processing,1382.32,10-01-2024,40:27.3
O00004382,U008954,completed,660.72,16-10-2025,38:44.7
O00004419,U001051,returned,99.88,03-02-2025,57:49.9
O00004422,U007941,completed,514.26,11-03-2024,03:17.9
O00004426,U003639,cancelled,815.47,12-01-2025,16:11.5
O00004429,U007717,completed,186.51,15-05-2024,42:01.5
O00004432,U003124,shipped,264.87,03-10-2024,44:37.5
O00004435,U008251,shipped,26.39,21-10-2025,57:10.9
O00004438,U005320,shipped,78.36,02-06-2025,00:24.4
O00004441,U009406,processing,364.06,20-03-2025,38:40.8
O00004444,U002828,processing,402.41,05-09-2024,06:39.3
O00004447,U005288,completed,108.44,21-02-2024,14:22.3
O00004451,U003225,processing,213.98,25-11-2024,36:55.7
O00004454,U009060,shipped,455.87,06-04-2025,30:17.2
O00004457,U005357,returned,1406.66,13-11-2025,40:26.3
O00004460,U008249,cancelled,176.75,09-09-2025,00:31.8
O00004463,U005829,cancelled,1052.6,05-01-2025,32:11.5
O00004466,U006096,shipped,1526.37,16-08-2024,25:49.7
O00004469,U000309,processing,977.7,03-02-2024,32:52.4
O00004473,U001264,cancelled,511.82,18-10-2025,33:01.8
O00004476,U009706,shipped,386.12,01-03-2024,00:37.4
O00004479,U003796,returned,807.77,29-09-2025,02:23.8
O00004482,U008024,completed,968.19,02-08-2024,10:54.7
O00004485,U004214,returned,4284.49,11-05-2024,30:35.7
O00004488,U004657,shipped,71.13,29-07-2024,06:21.6
O00004491,U000642,completed,71.86,10-05-2025,43:28.2
O00004494,U004990,cancelled,39.6,10-10-2025,22:56.4
O00004531,U001751,completed,200.53,02-10-2024,13:00.5
O00004534,U009326,shipped,498.91,26-04-2024,38:01.2
O00004538,U004162,processing,21.2,27-09-2025,08:02.2
O00004541,U002044,cancelled,84.96,30-01-2024,50:29.9
O00004544,U002890,cancelled,472.13,26-02-2024,44:53.8
O00004547,U000039,returned,133.71,06-11-2025,34:21.9
O00004550,U005987,shipped,30.01,30-10-2025,34:44.0
O00004553,U000098,shipped,165.36,22-03-2024,36:21.6
O00004556,U002324,returned,379.66,20-02-2024,06:13.9
O00004559,U001101,cancelled,1511.46,06-08-2024,00:52.5
O00004563,U003195,processing,111.6,13-03-2025,57:22.3
O00004566,U001160,returned,1423.47,06-11-2024,37:43.9
O00004569,U009529,cancelled,124.59,02-04-2024,13:09.9
O00004572,U002479,shipped,107.38,18-10-2024,51:53.5
O00004575,U003893,completed,535.01,23-02-2025,45:06.3
O00004578,U003425,shipped,174.36,22-07-2024,29:38.6
O00004581,U000714,shipped,138.5,25-09-2025,00:53.3
O00004584,U004015,processing,144.53,29-04-2024,14:47.1
O00004588,U009000,returned,348.38,03-03-2024,25:19.4
O00004591,U002659,completed,129.49,10-02-2025,34:24.9
O00004594,U008706,processing,1119.95,14-02-2025,53:52.2
O00004597,U007046,processing,38.7,14-04-2024,53:10.2
O00004600,U009368,shipped,793.04,14-03-2024,53:43.8
O00004603,U009627,shipped,519.19,24-09-2024,52:16.2
O00004606,U007837,shipped,1159.58,22-10-2025,20:35.4
O00004643,U003722,returned,494.58,12-10-2024,58:07.8
O00004646,U004866,completed,5.28,02-07-2025,19:53.5
O00004649,U009266,cancelled,499.24,13-03-2025,06:39.2
O00004652,U001083,processing,422.63,07-09-2025,59:16.0
O00004656,U005237,completed,1206.17,09-08-2025,04:51.2
O00004659,U009214,returned,100.99,01-08-2025,59:27.4
O00004662,U009827,completed,571.5,09-01-2024,59:34.0
O00004665,U008145,processing,670.8,15-07-2025,27:48.8
O00004668,U005249,shipped,295.86,03-07-2024,15:45.1
O00004671,U000182,returned,832.19,27-08-2025,17:26.5
O00004674,U009221,returned,233.73,20-04-2025,45:21.2
O00004678,U000362,shipped,933.96,27-01-2024,22:04.5
O00004681,U000817,completed,96.55,30-09-2025,11:19.9
O00004684,U002977,processing,238.05,01-07-2024,27:58.9
O00004687,U001741,completed,1607.69,16-07-2025,23:10.6
O00004690,U004634,returned,15.99,17-06-2025,48:02.9
O00004693,U000031,shipped,131.29,24-01-2024,33:45.7
O00004696,U006916,shipped,231.49,03-06-2024,37:52.7
O00004699,U006256,shipped,362.24,10-09-2024,59:05.1
O00004702,U005282,returned,427.08,06-07-2024,55:57.6
O00004706,U002095,processing,116.18,23-11-2024,16:35.6
O00004709,U001513,cancelled,72.49,30-05-2025,11:46.0
O00004712,U002039,cancelled,885.5,24-07-2024,49:46.7
O00004715,U002226,shipped,127.41,24-05-2025,56:39.9
O00004718,U007103,processing,212.29,12-08-2025,39:29.3
O00004753,U001142,completed,1424.08,08-09-2025,16:33.8
O00004757,U004421,cancelled,507.24,06-09-2025,55:36.4
O00004760,U008095,completed,808.88,24-06-2025,43:43.8
O00004763,U003828,shipped,275.41,11-04-2025,29:48.0
O00004766,U005589,shipped,1148.52,10-03-2024,14:29.4
O00004769,U009691,cancelled,405.8,02-08-2025,47:05.3
O00004772,U006358,returned,100.68,07-10-2024,15:30.8
O00004775,U005233,completed,985.35,28-06-2025,47:59.4
O00004778,U002961,processing,312.49,30-07-2025,01:57.1
O00004782,U008938,shipped,205.16,26-09-2025,07:30.5
O00004785,U000541,processing,915.67,02-04-2025,49:45.4
O00004788,U007401,completed,55.25,13-06-2024,02:49.3
O00004791,U007184,returned,1551.04,18-04-2024,43:29.1
O00004794,U003947,completed,612.23,02-06-2024,37:42.4
O00004797,U000494,shipped,42.91,09-04-2025,59:48.0
O00004800,U003316,cancelled,317.82,20-09-2025,47:58.7
O00004804,U004082,shipped,44.51,07-08-2024,58:26.3
O00004807,U003547,completed,1403.84,25-10-2025,11:17.7
O00004810,U000870,processing,210.15,15-08-2025,05:05.5
O00004813,U006526,processing,31.04,11-12-2024,01:14.3
O00004816,U000791,shipped,265.16,29-10-2025,54:53.1
O00004819,U002693,returned,5502.76,19-05-2024,54:35.1
O00004822,U007268,shipped,281.11,06-05-2024,51:20.8
O00004825,U000070,processing,186.14,20-01-2025,59:55.1
O00004829,U005109,shipped,89.67,24-04-2025,02:51.7
O00004832,U007926,completed,5.79,30-09-2025,56:12.2
O00004868,U009442,returned,202.11,27-09-2025,24:20.7
O00004871,U006047,cancelled,101.3,19-09-2024,11:14.4
O00004874,U005850,completed,48.92,17-06-2024,28:33.7
O00004877,U004511,processing,552.74,16-10-2025,19:37.3
O00004880,U000299,returned,61.6,27-07-2025,21:02.9
O00004883,U000878,processing,339.42,22-11-2024,44:14.7
O00004886,U008159,returned,437.81,01-09-2024,22:05.7
O00004890,U007564,completed,897.23,15-03-2025,18:54.0
O00004893,U009335,processing,2173.37,23-02-2025,58:25.9
O00004896,U001874,cancelled,719.51,22-12-2024,03:17.0
O00004899,U000084,processing,407.71,15-08-2025,14:00.0
O00004902,U001991,completed,53.26,25-10-2024,23:12.1
O00004905,U001967,processing,43.4,07-09-2025,07:29.6
O00004909,U006230,shipped,19.09,28-09-2024,25:15.3
O00004912,U003115,cancelled,231.74,30-09-2025,36:03.0
O00004915,U008127,returned,520.14,15-07-2025,49:16.3
O00004918,U007043,cancelled,141.5,29-10-2025,23:18.0
O00004921,U008878,processing,443.44,25-08-2025,08:05.9
O00004924,U004861,processing,201.33,01-05-2025,04:13.3
O00004927,U001713,completed,135.85,13-07-2025,50:13.1
O00004931,U009705,completed,19.77,10-11-2024,34:55.8
O00004934,U009871,returned,160.91,30-08-2024,48:18.2
O00004937,U003059,cancelled,296.17,04-08-2025,25:45.2
O00004940,U006678,cancelled,65.24,26-03-2025,02:29.8
O00004943,U007117,returned,758.85,22-05-2024,29:20.5
O00004978,U005353,completed,606.7,07-09-2025,14:24.0
O00004981,U007356,shipped,65,11-10-2025,00:04.0
O00004984,U001560,processing,439.51,24-02-2024,32:33.0
O00004987,U007746,completed,849.11,02-09-2025,52:08.5
O00004990,U006206,cancelled,578.19,19-05-2024,50:02.9
O00004994,U004327,completed,362.34,06-03-2024,54:32.9
O00004997,U003547,completed,104.27,11-08-2024,37:36.1
O00005000,U006029,returned,513.39,08-03-2025,17:21.2
O00005003,U006100,processing,2.48,10-10-2024,05:35.5
O00005006,U000391,completed,539.69,12-09-2025,23:49.5
O00005009,U008035,completed,700.28,13-04-2025,11:08.3
O00005013,U004098,completed,45.09,11-06-2025,36:11.0
O00005016,U002771,returned,381.36,31-10-2025,44:41.0
O00005019,U006153,processing,97.63,25-08-2025,05:20.1
O00005022,U003911,shipped,469.51,12-01-2025,50:41.7
O00005025,U008791,cancelled,176.53,04-09-2024,46:37.0
O00005028,U007811,returned,484.7,15-08-2024,52:39.7
O00005031,U002174,shipped,837.04,05-02-2025,17:15.9
O00005034,U009457,shipped,600.89,31-01-2025,38:39.6
O00005037,U006564,shipped,31.39,04-02-2025,30:04.9
O00005040,U007564,returned,99.26,13-02-2025,06:16.8
O00005044,U008670,cancelled,327.68,29-03-2024,00:50.9
O00005047,U000567,completed,1985.67,13-09-2025,27:32.0
O00005050,U002950,cancelled,29.5,09-08-2025,04:47.6
O00005053,U009857,processing,647.58,15-04-2025,21:12.1
O00005056,U001778,cancelled,186.19,27-01-2024,42:31.9
O00005093,U007975,shipped,168.5,28-06-2024,34:58.1
O00005096,U001769,returned,2033.38,23-02-2024,25:07.7
O00005099,U001792,cancelled,408.88,27-04-2024,40:03.3
O00005103,U001260,shipped,88.97,10-09-2024,07:13.3
O00005106,U005323,processing,835.66,28-05-2025,02:15.3
O00005109,U004911,processing,282.64,10-06-2025,51:43.5
O00005112,U001734,cancelled,347.94,09-01-2024,02:13.4
O00005115,U006987,cancelled,65.78,18-06-2024,05:52.8
O00005118,U002898,cancelled,209.65,27-10-2024,33:53.1
O00005121,U003244,processing,349.54,09-06-2025,30:14.5
O00005125,U003411,cancelled,781.29,02-05-2024,43:10.6
O00005128,U009205,shipped,40,12-09-2024,50:34.3
O00005131,U002479,completed,272.92,29-03-2024,33:27.2
O00005134,U003802,returned,230.66,15-02-2025,26:29.2
O00005137,U003234,shipped,2.48,13-09-2025,13:39.4
O00005140,U005390,returned,1464.64,27-03-2025,06:47.3
O00005143,U004017,cancelled,46.4,09-05-2025,40:20.5
O00005146,U002166,completed,371.22,14-09-2025,33:03.2
O00005150,U008958,completed,363.09,02-01-2025,22:18.3
O00005153,U002298,shipped,356.81,27-09-2025,58:47.1
O00005156,U003730,processing,708.2,24-02-2025,13:45.5
O00005159,U005136,shipped,491.79,10-09-2025,57:30.1
O00005162,U001412,shipped,1266.26,22-10-2024,30:03.5
O00005165,U004225,processing,802.87,10-04-2025,16:44.7
O00005168,U001746,completed,586.17,31-08-2025,44:06.1
O00005205,U004979,processing,601.59,29-04-2025,03:59.9
O00005208,U003427,cancelled,1756.76,12-02-2024,33:33.1
O00005212,U001987,completed,2021.65,18-07-2024,26:57.9
O00005215,U003065,returned,291.26,09-04-2024,20:59.9
O00005218,U000565,shipped,34.77,07-09-2024,46:42.5
O00005221,U005370,shipped,1168.93,22-01-2024,32:22.8
O00005224,U007565,shipped,356.53,21-08-2024,22:12.4
O00005227,U005234,cancelled,767.1,10-07-2024,27:04.9
O00005230,U001196,processing,362.91,21-06-2024,22:45.4
O00005233,U002376,completed,5125.41,15-05-2025,46:00.4
O00005237,U004628,processing,47.18,18-12-2024,02:47.5
O00005240,U007125,returned,19.06,16-10-2025,53:58.5
O00005243,U006019,processing,344.62,04-03-2024,19:08.7
O00005246,U001198,processing,670.63,30-01-2024,01:24.8
O00005249,U008850,processing,1223.49,31-05-2025,04:44.8
O00005252,U008466,returned,66.43,03-08-2025,53:36.1
O00005256,U000272,cancelled,2119.34,12-08-2024,57:56.0
O00005259,U004078,completed,139.86,07-09-2024,30:12.0
O00005262,U001252,shipped,166.14,16-04-2025,50:33.2
O00005265,U004008,completed,56.18,13-08-2025,15:52.0
O00005268,U009132,returned,355.14,25-02-2025,46:08.8
O00005271,U005450,shipped,3411.5,03-08-2024,34:52.3
O00005274,U000778,completed,4283.43,17-02-2025,28:22.7
O00005277,U002663,returned,597.63,02-09-2024,33:34.4
O00005281,U004215,returned,47.52,25-06-2024,32:19.5
O00005316,U002127,returned,60.37,03-11-2024,11:13.5
O00005319,U008400,processing,117.63,12-01-2024,53:50.6
