user_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
U008343,315,2,646.5,2,3,2,232,At Risk
U008344,251,4,1511.18,3,5,4,354,Loyal
U008345,140,6,2781.48,4,5,5,455,Champions
U008346,616,1,168.83,1,2,1,121,Lost
U008347,246,3,556.11,3,4,2,342,Loyal
U008349,143,2,718.06,4,3,3,433,Loyal
U008350,99,1,2872.5299999999997,4,2,5,425,Potential
U008351,325,1,401.28999999999996,2,2,2,222,At Risk
U008352,162,2,298.89,3,3,2,332,Loyal
U008353,412,1,662.92,1,2,2,122,Lost
U008354,377,4,1887.85,2,5,4,254,At Risk
U008355,172,2,4235.55,3,3,5,335,Loyal
U008356,179,6,2789.27,3,5,5,355,Loyal
U008357,114,2,499.23999999999995,4,3,2,432,Loyal
U008358,496,1,769.56,1,2,3,123,Lost
U008359,84,4,553.5799999999999,4,5,2,452,Loyal
U008360,147,3,642.75,3,4,2,342,Loyal
U008361,317,1,481.15999999999997,2,2,2,222,At Risk
U008362,534,1,275.36,1,2,1,121,Lost
U008363,82,2,231.36,4,3,1,431,Loyal
U008364,223,4,1537.28,3,5,4,354,Loyal
U008365,8,5,3752.6,5,5,5,555,Champions
U008366,302,4,1454.38,2,5,4,254,At Risk
U008368,254,1,605.05,2,2,2,222,At Risk
U008369,8,1,956.61,5,2,3,523,Potential
U008370,202,2,10190.11,3,3,5,335,Loyal
U008371,266,1,249.82,2,2,1,221,At Risk
U008372,429,3,2648.58,1,4,5,145,Lost
U008373,109,3,1777.44,4,4,4,444,Champions
U008374,584,1,87.54,1,2,1,121,Lost
U008376,545,2,4194.01,1,3,5,135,Lost
U008377,472,1,2193.24,1,2,4,124,Lost
U008378,237,3,1823.73,3,4,4,344,Loyal
U008379,326,2,1856.15,2,3,4,234,At Risk
U008380,99,3,6461.84,4,4,5,445,Champions
U008381,623,1,563.27,1,2,2,122,Lost
U008382,304,2,603.55,2,3,2,232,At Risk
U008383,120,2,663.03,4,3,2,432,Loyal
U008384,334,2,579.2,2,3,2,232,At Risk
U008385,70,2,954.32,4,3,3,433,Loyal
U008387,32,3,1958.94,5,4,4,544,Champions
U008388,53,1,318.23,5,2,2,522,Potential
U008389,106,1,521.5,4,2,2,422,Potential
U008390,257,2,731.86,2,3,3,233,At Risk
U008391,288,1,260.17,2,2,1,221,At Risk
U008392,88,1,328.76,4,2,2,422,Potential
U008393,324,1,1298.36,2,2,4,224,At Risk
U008394,149,2,413.3,3,3,2,332,Loyal
U008395,172,2,1630.1399999999999,3,3,4,334,Loyal
U008396,245,1,90.03999999999999,3,2,1,321,Potential
U008397,293,2,358.28,2,3,2,232,At Risk
U008398,6,2,921.8499999999999,5,3,3,533,Loyal
U008399,30,3,2957.4300000000003,5,4,5,545,Champions
U008400,184,3,2965.5,3,4,5,345,Loyal
U008401,314,2,1102.31,2,3,3,233,At Risk
U008403,32,2,727.43,5,3,3,533,Loyal
U008405,358,2,4124.410000000001,2,3,5,235,At Risk
U008406,53,4,879.87,5,5,3,553,Loyal
U008408,256,4,1365.9099999999999,2,5,4,254,At Risk
U008409,309,2,942.52,2,3,3,233,At Risk
U008410,409,1,122.3,1,2,1,121,Lost
U008411,233,1,459.33000000000004,3,2,2,322,Potential
U008412,45,2,1373.87,5,3,4,534,Loyal
U008413,502,3,1593.97,1,4,4,144,Lost
U008415,443,1,1572.18,1,2,4,124,Lost
U008417,670,1,149.01999999999998,1,2,1,121,Lost
U008418,130,2,769.6800000000001,4,3,3,433,Loyal
U008419,623,1,2374.8199999999997,1,2,5,125,Lost
U008420,116,4,7166.21,4,5,5,455,Champions
U008421,50,3,1395.33,5,4,4,544,Champions
U008422,296,3,996.2600000000001,2,4,3,243,At Risk
U008424,38,2,303.19,5,3,2,532,Loyal
U008425,92,2,1777.66,4,3,4,434,Loyal
U008426,160,2,2479.95,3,3,5,335,Loyal
U008428,258,3,1623.28,2,4,4,244,At Risk
U008429,315,3,1823.05,2,4,4,244,At Risk
U008430,159,2,765.23,3,3,3,333,Loyal
U008431,12,5,1701.46,5,5,4,554,Champions
U008433,46,1,1191.98,5,2,3,523,Potential
U008434,322,3,2250.79,2,4,4,244,At Risk
U008435,20,5,951.9200000000001,5,5,3,553,Loyal
U008437,549,2,330.27,1,3,2,132,Lost
U008438,290,1,1648.1399999999999,2,2,4,224,At Risk
U008439,72,3,1232.76,4,4,3,443,Loyal
U008440,472,2,2737.3,1,3,5,135,Lost
U008441,10,2,1121.97,5,3,3,533,Loyal
U008442,10,3,2399.99,5,4,5,545,Champions
U008444,42,5,424.53,5,5,2,552,Loyal
U008445,545,1,903.31,1,2,3,123,Lost
U008447,234,1,199.56,3,2,1,321,Potential
U008449,171,5,3235.83,3,5,5,355,Loyal
U008450,268,1,543.6999999999999,2,2,2,222,At Risk
U008452,148,3,817.92,3,4,3,343,Loyal
U008454,190,4,2239.85,3,5,4,354,Loyal
U008455,248,2,616.09,3,3,2,332,Loyal
U008456,101,2,1616.33,4,3,4,434,Loyal
U008457,525,1,228.98000000000002,1,2,1,121,Lost
U008459,68,2,1212.85,4,3,3,433,Loyal
U008460,287,3,1990.6399999999999,2,4,4,244,At Risk
U008461,309,2,1947.66,2,3,4,234,At Risk
U008462,257,3,1012.83,2,4,3,243,At Risk
U008463,92,4,4027.27,4,5,5,455,Champions
U008464,77,4,2267.18,4,5,5,455,Champions
U008465,21,6,5001.12,5,5,5,555,Champions
U008466,36,4,1445.67,5,5,4,554,Champions
U008467,160,4,1194.76,3,5,3,353,Loyal
U008468,203,1,1323.58,3,2,4,324,Potential
U008469,482,2,1986.32,1,3,4,134,Lost
U008470,17,3,357.47,5,4,2,542,Loyal
U008471,5,4,790.06,5,5,3,553,Loyal
U008472,1,5,3991.5699999999997,5,5,5,555,Champions
U008473,324,1,696.75,2,2,3,223,At Risk
U008474,424,1,177.35,1,2,1,121,Lost
U008476,44,3,3433.51,5,4,5,545,Champions
U008477,420,2,1967.58,1,3,4,134,Lost
U008478,240,3,1121.0,3,4,3,343,Loyal
U008479,53,1,244.67000000000002,5,2,1,521,Potential
U008480,10,4,2771.35,5,5,5,555,Champions
U008481,47,3,3749.52,5,4,5,545,Champions
U008483,564,1,450.44,1,2,2,122,Lost
U008484,149,3,278.66999999999996,3,4,2,342,Loyal
U008485,99,1,487.21999999999997,4,2,2,422,Potential
U008487,269,1,573.26,2,2,2,222,At Risk
U008488,82,4,7336.7300000000005,4,5,5,455,Champions
U008489,512,2,967.4300000000001,1,3,3,133,Lost
U008490,33,1,3584.82,5,2,5,525,Potential
U008491,104,2,866.33,4,3,3,433,Loyal
U008492,310,3,624.76,2,4,2,242,At Risk
U008493,151,2,921.87,3,3,3,333,Loyal
U008494,257,2,1194.76,2,3,3,233,At Risk
U008495,133,2,1719.06,4,3,4,434,Loyal
U008496,272,4,1520.1299999999999,2,5,4,254,At Risk
U008498,133,3,1273.42,4,4,4,444,Champions
U008499,330,3,1772.17,2,4,4,244,At Risk
U008501,313,3,1111.1200000000001,2,4,3,243,At Risk
U008502,412,2,1633.7099999999998,1,3,4,134,Lost
U008504,247,4,442.45,3,5,2,352,Loyal
U008505,205,1,797.86,3,2,3,323,Potential
U008506,489,2,262.7,1,3,1,131,Lost
U008507,21,3,4810.55,5,4,5,545,Champions
U008508,377,1,238.36,2,2,1,221,At Risk
U008509,117,2,1872.72,4,3,4,434,Loyal
U008510,381,1,217.37,2,2,1,221,At Risk
U008511,191,3,1298.3,3,4,4,344,Loyal
U008512,102,2,1989.52,4,3,4,434,Loyal
U008513,51,3,1779.48,5,4,4,544,Champions
U008514,565,2,852.82,1,3,3,133,Lost
U008515,45,1,117.10000000000001,5,2,1,521,Potential
U008516,35,4,4640.3,5,5,5,555,Champions
U008517,459,1,461.08,1,2,2,122,Lost
U008518,6,3,1534.25,5,4,4,544,Champions
U008519,141,3,980.04,4,4,3,443,Loyal
U008520,63,3,3285.44,5,4,5,545,Champions
U008521,343,1,108.39,2,2,1,221,At Risk
U008523,150,2,20.09,3,3,1,331,Loyal
U008524,188,3,513.0600000000001,3,4,2,342,Loyal
U008525,23,2,789.9300000000001,5,3,3,533,Loyal
U008526,657,1,80.33000000000001,1,2,1,121,Lost
U008527,32,3,2492.4900000000002,5,5,5,555,Champions
U008528,190,3,3053.32,3,5,5,355,Loyal
U008529,233,2,665.14,3,3,2,332,Loyal
U008530,130,2,149.14000000000001,4,3,1,431,Loyal
U008531,176,4,1832.1299999999999,3,5,4,354,Loyal
U008532,178,3,1040.32,3,5,3,353,Loyal
U008533,111,3,926.7,4,5,3,453,Loyal
U008534,51,5,2654.8199999999997,5,5,5,555,Champions
U008535,44,2,2785.86,5,3,5,535,Loyal
U008536,157,3,645.1800000000001,3,5,2,352,Loyal
U008537,366,1,860.5,2,2,3,223,At Risk
U008538,433,2,226.33999999999997,1,3,1,131,Lost
U008539,369,2,768.75,2,3,3,233,At Risk
U008540,92,7,4892.79,4,5,5,455,Champions
U008541,385,2,1165.93,2,3,3,233,At Risk
U008542,158,1,57.65,3,2,1,321,Potential
U008543,36,3,5943.54,5,5,5,555,Champions
U008545,191,1,914.3399999999999,3,2,3,323,Potential
U008546,378,2,312.58,2,3,2,232,At Risk
U008548,479,2,866.34,1,3,3,133,Lost
U008549,507,2,504.22,1,3,2,132,Lost
U008550,383,3,3029.5699999999997,2,5,5,255,At Risk
U008551,336,1,292.09000000000003,2,2,2,222,At Risk
U008552,44,6,4289.17,5,5,5,555,Champions
U008553,70,4,2573.62,4,5,5,455,Champions
U008554,586,1,82.88,1,2,1,121,Lost
U008555,507,1,66.22,1,2,1,121,Lost
U008556,105,1,197.62,4,2,1,421,Potential
U008557,111,1,535.19,4,2,2,422,Potential
U008558,576,1,8.05,1,2,1,121,Lost
U008559,168,3,331.01,3,5,2,352,Loyal
U008560,634,1,1473.46,1,2,4,124,Lost
U008561,383,2,1461.72,2,3,4,234,At Risk
U008562,323,5,1376.53,2,5,4,254,At Risk
U008563,338,3,2949.95,2,5,5,255,At Risk
U008564,291,2,1302.32,2,3,4,234,At Risk
U008565,99,5,4531.53,4,5,5,455,Champions
U008567,462,2,870.2900000000001,1,3,3,133,Lost
U008569,292,2,1335.8799999999999,2,3,4,234,At Risk
U008570,16,2,790.53,5,3,3,533,Loyal
U008571,123,2,2026.07,4,3,4,434,Loyal
U008572,11,2,594.1,5,3,2,532,Loyal
U008573,130,3,802.46,4,5,3,453,Loyal
U008574,135,3,3837.22,4,5,5,455,Champions
U008577,328,3,641.19,2,5,2,252,At Risk
U008579,250,3,1331.97,3,5,4,354,Loyal
U008580,317,2,1533.23,2,3,4,234,At Risk
U008581,175,2,625.52,3,3,2,332,Loyal
U008582,46,5,2746.14,5,5,5,555,Champions
U008583,466,1,263.8,1,2,1,121,Lost
U008584,55,3,2418.27,5,5,5,555,Champions
U008585,486,1,1555.28,1,2,4,124,Lost
U008586,286,2,401.63,2,3,2,232,At Risk
U008587,67,1,341.05,4,2,2,422,Potential
U008588,31,3,2624.37,5,5,5,555,Champions
U008589,45,1,1364.43,5,2,4,524,Potential
U008590,305,1,335.33000000000004,2,2,2,222,At Risk
U008591,439,1,119.52,1,2,1,121,Lost
U008593,167,3,2222.78,3,5,4,354,Loyal
U008594,511,3,2185.81,1,5,4,154,Lost
U008596,258,3,696.33,2,5,3,253,At Risk
U008597,61,1,462.3,5,2,2,522,Potential
U008598,97,3,1223.54,4,5,3,453,Loyal
U008599,43,3,1732.4,5,5,4,554,Champions
U008600,156,4,191.67000000000002,3,5,1,351,Loyal
U008601,198,2,608.29,3,3,2,332,Loyal
U008603,51,2,3099.46,5,3,5,535,Loyal
U008604,139,2,1171.56,4,3,3,433,Loyal
U008605,533,2,1052.52,1,3,3,133,Lost
U008606,190,2,1795.62,3,3,4,334,Loyal
U008607,183,3,1266.13,3,5,4,354,Loyal
U008608,36,3,175.2,5,5,1,551,Loyal
U008609,194,2,543.05,3,3,2,332,Loyal
U008610,428,2,2483.79,1,3,5,135,Lost
U008611,324,2,1161.27,2,3,3,233,At Risk
U008612,333,2,1920.35,2,3,4,234,At Risk
U008613,257,4,2547.54,2,5,5,255,At Risk
U008614,7,3,4510.45,5,5,5,555,Champions
U008615,330,1,636.3399999999999,2,2,2,222,At Risk
U008616,62,2,447.03,5,3,2,532,Loyal
U008617,4,2,542.19,5,3,2,532,Loyal
U008618,410,2,968.8399999999999,1,3,3,133,Lost
U008621,8,2,261.86,5,3,1,531,Loyal
U008622,158,2,453.3,3,3,2,332,Loyal
U008624,113,3,2586.89,4,5,5,455,Champions
U008626,168,1,386.09,3,2,2,322,Potential
U008627,444,2,749.49,1,3,3,133,Lost
U008628,338,3,441.36,2,5,2,252,At Risk
U008629,110,3,764.88,4,5,3,453,Loyal
U008631,42,2,787.98,5,3,3,533,Loyal
U008633,122,3,4570.03,4,5,5,455,Champions
U008634,472,2,1554.43,1,3,4,134,Lost
U008635,25,6,5290.5199999999995,5,5,5,555,Champions
U008636,545,1,840.42,1,2,3,123,Lost
U008637,163,3,1881.2099999999998,3,5,4,354,Loyal
U008638,72,4,1476.94,4,5,4,454,Champions
U008639,447,1,29.52,1,2,1,121,Lost
U008640,132,2,1203.83,4,3,3,433,Loyal
U008641,668,1,952.63,1,2,3,123,Lost
U008642,31,2,1437.05,5,3,4,534,Loyal
U008643,174,2,351.0,3,3,2,332,Loyal
U008644,178,2,1706.38,3,3,4,334,Loyal
U008645,13,2,2124.03,5,3,4,534,Loyal
U008646,454,4,3014.5299999999997,1,5,5,155,Lost
U008647,633,1,1394.51,1,2,4,124,Lost
U008648,290,1,79.36,2,2,1,221,At Risk
U008649,357,1,38.54,2,2,1,221,At Risk
U008650,61,2,1577.22,5,3,4,534,Loyal
U008651,35,2,659.05,5,3,2,532,Loyal
U008652,345,3,4641.469999999999,2,5,5,255,At Risk
U008653,25,3,323.55,5,5,2,552,Loyal
U008655,600,2,435.69,1,3,2,132,Lost
U008656,144,3,2837.71,4,5,5,455,Champions
U008659,98,2,2683.5,4,3,5,435,Loyal
U008660,447,2,424.43,1,3,2,132,Lost
U008661,351,3,6192.490000000001,2,5,5,255,At Risk
U008662,277,3,315.7,2,5,2,252,At Risk
U008663,213,1,480.04999999999995,3,2,2,322,Potential
U008664,465,1,2557.84,1,2,5,125,Lost
U008665,482,1,614.34,1,2,2,122,Lost
U008666,144,2,1039.93,4,3,3,433,Loyal
U008667,551,1,427.48999999999995,1,2,2,122,Lost
U008668,582,1,21.52,1,2,1,121,Lost
U008669,69,4,1526.07,4,5,4,454,Champions
U008670,108,2,448.01,4,3,2,432,Loyal
U008671,151,2,426.23,3,3,2,332,Loyal
U008672,86,3,1509.76,4,5,4,454,Champions
U008673,193,2,582.99,3,3,2,332,Loyal
U008674,38,6,2435.77,5,5,5,555,Champions
U008676,190,2,1350.48,3,3,4,334,Loyal
U008677,6,3,797.1,5,5,3,553,Loyal
U008678,22,3,740.99,5,5,3,553,Loyal
U008679,223,1,262.38,3,2,1,321,Potential
U008681,665,1,650.5600000000001,1,2,2,122,Lost
U008682,188,1,1217.06,3,2,3,323,Potential
U008683,268,1,361.37,2,2,2,222,At Risk
U008684,341,4,2781.53,2,5,5,255,At Risk
U008685,73,3,2798.42,4,5,5,455,Champions
U008686,455,2,2438.7400000000002,1,3,5,135,Lost
U008687,41,1,168.74,5,2,1,521,Potential
U008690,155,2,1054.98,3,3,3,333,Loyal
U008691,18,5,2554.7999999999997,5,5,5,555,Champions
U008692,370,2,64.53,2,3,1,231,At Risk
U008693,56,2,1549.69,5,3,4,534,Loyal
U008694,115,5,764.52,4,5,3,453,Loyal
U008695,591,1,196.56,1,2,1,121,Lost
U008696,344,1,327.86,2,2,2,222,At Risk
U008697,312,3,1846.56,2,5,4,254,At Risk
U008699,12,2,380.26,5,3,2,532,Loyal
U008701,592,1,154.57999999999998,1,2,1,121,Lost
U008702,51,4,1561.3600000000001,5,5,4,554,Champions
U008704,396,2,3296.9900000000002,2,3,5,235,At Risk
U008705,61,2,1435.51,5,3,4,534,Loyal
U008706,67,4,1499.91,4,5,4,454,Champions
U008707,566,3,1497.9099999999999,1,5,4,154,Lost
U008708,583,1,529.79,1,2,2,122,Lost
U008709,124,2,526.73,4,3,2,432,Loyal
U008710,171,4,1328.7,3,5,4,354,Loyal
U008711,65,2,692.1999999999999,5,3,3,533,Loyal
U008712,230,2,491.78,3,3,2,332,Loyal
U008713,513,2,755.12,1,3,3,133,Lost
U008714,90,6,1857.19,4,5,4,454,Champions
U008715,456,3,300.64,1,5,2,152,Lost
U008716,399,2,347.82,2,3,2,232,At Risk
U008717,107,4,1659.63,4,5,4,454,Champions
U008719,91,1,69.22999999999999,4,2,1,421,Potential
U008720,342,3,2842.96,2,5,5,255,At Risk
U008721,61,5,2392.37,5,5,5,555,Champions
U008722,138,3,1125.55,4,5,3,453,Loyal
U008723,417,1,2370.71,1,2,5,125,Lost
U008724,63,7,2185.37,5,5,4,554,Champions
U008725,99,2,1633.1,4,3,4,434,Loyal
U008726,319,1,269.19,2,2,1,221,At Risk
U008727,48,5,1345.43,5,5,4,554,Champions
U008728,18,5,3321.36,5,5,5,555,Champions
U008729,10,3,1666.51,5,5,4,554,Champions
U008730,489,3,1607.82,1,5,4,154,Lost
U008731,20,2,300.27,5,3,2,532,Loyal
U008732,293,2,1663.1399999999999,2,3,4,234,At Risk
U008733,39,4,3354.49,5,5,5,555,Champions
U008734,592,1,189.79,1,2,1,121,Lost
U008735,80,1,44.59,4,2,1,421,Potential
U008736,327,2,694.5699999999999,2,3,3,233,At Risk
U008737,207,2,800.0699999999999,3,3,3,333,Loyal
U008738,196,2,378.89,3,3,2,332,Loyal
U008739,142,2,853.78,4,3,3,433,Loyal
U008740,261,2,2516.4,2,3,5,235,At Risk
U008741,67,3,1864.1899999999998,4,5,4,454,Champions
U008742,50,4,2838.16,5,5,5,555,Champions
U008743,79,3,848.37,4,5,3,453,Loyal
U008744,53,4,4001.0499999999997,5,5,5,555,Champions
U008745,106,3,827.8,4,5,3,453,Loyal
U008746,200,2,1176.33,3,3,3,333,Loyal
U008747,206,2,64.63,3,3,1,331,Loyal
U008748,382,1,807.23,2,2,3,223,At Risk
U008749,69,3,780.97,4,5,3,453,Loyal
U008750,378,3,1075.3600000000001,2,5,3,253,At Risk
U008751,119,3,3011.2000000000003,4,5,5,455,Champions
U008752,138,3,1346.11,4,5,4,454,Champions
U008753,197,2,492.09000000000003,3,3,2,332,Loyal
U008754,411,2,675.13,1,3,3,133,Lost
U008755,84,5,3518.5899999999997,4,5,5,455,Champions
U008757,408,2,575.67,2,3,2,232,At Risk
U008758,189,4,2699.21,3,5,5,355,Loyal
U008759,87,2,99.03999999999999,4,3,1,431,Loyal
U008760,25,3,1984.82,5,5,4,554,Champions
U008761,123,1,722.89,4,2,3,423,Potential
U008762,92,1,222.84,4,2,1,421,Potential
U008763,385,3,926.72,2,5,3,253,At Risk
U008764,225,3,1184.06,3,5,3,353,Loyal
U008765,51,4,2160.02,5,5,4,554,Champions
U008766,205,3,1142.23,3,5,3,353,Loyal
U008767,263,2,103.82,2,3,1,231,At Risk
U008768,71,4,4351.33,4,5,5,455,Champions
U008770,576,2,3846.3599999999997,1,3,5,135,Lost
U008771,288,4,3328.2400000000002,2,5,5,255,At Risk
U008772,190,1,354.31,3,2,2,322,Potential
U008773,323,2,2552.67,2,3,5,235,At Risk
U008774,50,6,6640.42,5,5,5,555,Champions
U008775,158,3,1105.96,3,5,3,353,Loyal
U008776,221,1,6.52,3,2,1,321,Potential
U008777,55,2,859.09,5,3,3,533,Loyal
U008778,193,1,197.61,3,2,1,321,Potential
U008779,276,1,156.38,2,2,1,221,At Risk
U008780,377,2,1892.56,2,3,4,234,At Risk
U008781,82,3,741.12,4,5,3,453,Loyal
U008782,583,1,570.57,1,2,2,122,Lost
U008784,12,4,3614.87,5,5,5,555,Champions
U008785,257,2,4149.5,2,3,5,235,At Risk
U008786,258,2,396.98,2,3,2,232,At Risk
U008787,246,1,493.86,3,2,2,322,Potential
U008788,118,3,2102.41,4,5,4,454,Champions
U008789,84,2,1194.25,4,3,3,433,Loyal
U008790,137,1,97.63,4,2,1,421,Potential
U008791,105,3,878.9499999999999,4,5,3,453,Loyal
U008792,2,1,71.72,5,2,1,521,Potential
U008794,107,2,1095.4,4,3,3,433,Loyal
U008796,78,1,100.63,4,2,1,421,Potential
U008797,91,2,58.52,4,3,1,431,Loyal
U008799,1,1,651.7,5,2,2,522,Potential
U008800,152,2,919.41,3,3,3,333,Loyal
U008801,372,2,689.09,2,3,3,233,At Risk
U008802,308,3,620.5400000000001,2,5,2,252,At Risk
U008803,394,2,677.19,2,3,3,233,At Risk
U008804,355,1,283.47,2,2,2,222,At Risk
U008805,82,2,528.91,4,3,2,432,Loyal
U008806,268,4,2380.21,2,5,5,255,At Risk
U008807,121,4,3204.75,4,5,5,455,Champions
U008808,582,1,168.03,1,2,1,121,Lost
U008809,297,2,1389.79,2,3,4,234,At Risk
U008810,81,2,509.45000000000005,4,3,2,432,Loyal
U008813,138,3,342.54,4,5,2,452,Loyal
U008814,66,1,1251.09,5,2,3,523,Potential
U008815,300,2,1593.24,2,3,4,234,At Risk
U008816,301,2,379.45,2,3,2,232,At Risk
U008818,621,1,602.52,1,2,2,122,Lost
U008819,154,2,237.43,3,3,1,331,Loyal
U008820,619,1,176.98000000000002,1,2,1,121,Lost
U008821,51,3,307.43,5,5,2,552,Loyal
U008822,370,1,180.25,2,2,1,221,At Risk
U008823,8,2,1472.66,5,3,4,534,Loyal
U008824,103,3,1734.31,4,5,4,454,Champions
U008825,313,2,4059.64,2,3,5,235,At Risk
U008826,163,2,2956.96,3,3,5,335,Loyal
U008827,196,3,817.02,3,5,3,353,Loyal
U008828,357,2,559.62,2,3,2,232,At Risk
U008829,255,2,627.81,2,3,2,232,At Risk
U008830,55,1,3522.0,5,2,5,525,Potential
U008831,581,1,27.4,1,2,1,121,Lost
U008832,9,2,1531.49,5,3,4,534,Loyal
U008834,647,1,29.76,1,2,1,121,Lost
U008835,158,3,2196.21,3,5,4,354,Loyal
U008836,53,2,183.70000000000002,5,3,1,531,Loyal
U008837,514,1,363.51,1,2,2,122,Lost
U008838,118,1,1608.2600000000002,4,2,4,424,Potential
U008840,171,1,2139.13,3,2,4,324,Potential
U008841,146,1,446.39,4,2,2,422,Potential
U008842,541,1,651.37,1,2,2,122,Lost
U008843,70,3,4807.23,4,5,5,455,Champions
U008846,490,1,197.86999999999998,1,2,1,121,Lost
U008848,64,6,1981.19,5,5,4,554,Champions
U008849,102,3,2194.76,4,5,4,454,Champions
U008850,167,5,2014.18,3,5,4,354,Loyal
U008851,273,2,1717.19,2,3,4,234,At Risk
U008852,580,2,1488.41,1,3,4,134,Lost
U008853,137,2,182.84,4,3,1,431,Loyal
U008854,308,2,2947.85,2,3,5,235,At Risk
U008855,190,2,2185.22,3,3,4,334,Loyal
U008856,273,4,1379.72,2,5,4,254,At Risk
U008857,118,3,2737.7799999999997,4,5,5,455,Champions
U008858,116,2,1679.54,4,3,4,434,Loyal
U008859,179,3,268.13,3,5,1,351,Loyal
U008860,534,2,783.9100000000001,1,3,3,133,Lost
U008861,253,1,134.24,2,2,1,221,At Risk
U008862,150,2,624.51,3,3,2,332,Loyal
U008863,177,2,316.72,3,3,2,332,Loyal
U008864,16,1,474.82,5,2,2,522,Potential
U008865,551,1,1283.45,1,2,4,124,Lost
U008867,149,1,484.18,3,2,2,322,Potential
U008868,123,7,6226.65,4,5,5,455,Champions
U008869,306,2,470.97,2,3,2,232,At Risk
U008870,44,4,5483.29,5,5,5,555,Champions
U008872,29,5,2831.1,5,5,5,555,Champions
U008873,142,2,719.15,4,3,3,433,Loyal
U008874,528,2,596.37,1,3,2,132,Lost
U008875,82,1,175.44,4,2,1,421,Potential
U008876,24,2,1561.5500000000002,5,3,4,534,Loyal
U008877,36,3,2145.85,5,5,4,554,Champions
U008878,81,2,529.89,4,3,2,432,Loyal
U008879,112,3,2839.42,4,5,5,455,Champions
U008880,154,3,1869.46,3,5,4,354,Loyal
U008881,368,1,299.8,2,2,2,222,At Risk
U008882,457,2,813.39,1,3,3,133,Lost
U008883,147,5,3960.08,3,5,5,355,Loyal
U008884,41,4,340.89,5,5,2,552,Loyal
U008885,229,2,1809.91,3,3,4,334,Loyal
U008886,118,3,292.35,4,5,2,452,Loyal
U008887,237,2,2825.91,3,3,5,335,Loyal
U008889,19,2,2032.3100000000002,5,3,4,534,Loyal
U008890,79,4,3161.32,4,5,5,455,Champions
U008892,58,4,3434.33,5,5,5,555,Champions
U008894,117,2,1042.05,4,3,3,433,Loyal
U008895,339,2,357.46,2,3,2,232,At Risk
U008896,66,1,276.56,5,2,1,521,Potential
U008897,246,1,563.6899999999999,3,2,2,322,Potential
U008898,124,2,1276.3,4,3,4,434,Loyal
U008899,383,2,1626.35,2,3,4,234,At Risk
U008900,2,1,299.58,5,2,2,522,Potential
U008901,113,3,1804.39,4,5,4,454,Champions
U008902,185,2,4137.02,3,3,5,335,Loyal
U008904,595,1,1023.75,1,2,3,123,Lost
U008906,61,4,482.13,5,5,2,552,Loyal
U008907,93,3,719.89,4,5,3,453,Loyal
U008908,490,1,102.66,1,2,1,121,Lost
U008909,679,1,208.9,1,2,1,121,Lost
U008912,285,3,2409.62,2,5,5,255,At Risk
U008913,131,4,3990.1899999999996,4,5,5,455,Champions
U008914,76,1,1735.88,4,2,4,424,Potential
U008915,116,3,2516.92,4,5,5,455,Champions
U008916,406,3,400.21999999999997,2,5,2,252,At Risk
U008917,106,5,4047.9200000000005,4,5,5,455,Champions
U008919,88,3,3717.52,4,5,5,455,Champions
U008920,6,2,2546.2,5,3,5,535,Loyal
U008921,186,1,152.86,3,2,1,321,Potential
U008922,241,1,472.09,3,2,2,322,Potential
U008923,250,2,3900.57,3,3,5,335,Loyal
U008924,61,2,96.53999999999999,5,3,1,531,Loyal
U008925,149,3,4225.91,3,5,5,355,Loyal
U008926,80,2,736.89,4,3,3,433,Loyal
U008927,7,4,391.75,5,5,2,552,Loyal
U008928,406,2,1151.1299999999999,2,3,3,233,At Risk
U008929,656,1,700.04,1,2,3,123,Lost
U008930,404,3,4458.01,2,5,5,255,At Risk
U008932,215,1,172.42,3,2,1,321,Potential
U008934,65,1,984.0799999999999,5,2,3,523,Potential
U008936,218,2,3242.29,3,3,5,335,Loyal
U008937,72,3,995.7300000000001,4,5,3,453,Loyal
U008938,49,2,1364.56,5,3,4,534,Loyal
U008939,26,3,1485.77,5,5,4,554,Champions
U008940,70,5,2254.41,4,5,4,454,Champions
U008941,408,2,531.34,2,3,2,232,At Risk
U008942,586,1,410.90999999999997,1,2,2,122,Lost
U008943,147,4,3448.79,3,5,5,355,Loyal
U008944,42,2,2023.42,5,3,4,534,Loyal
U008945,268,2,1742.63,2,3,4,234,At Risk
U008947,106,1,114.03,4,2,1,421,Potential
U008949,57,4,2115.85,5,5,4,554,Champions
U008951,525,2,1318.27,1,3,4,134,Lost
U008952,239,2,1368.5,3,3,4,334,Loyal
U008953,2,3,3278.92,5,5,5,555,Champions
U008954,8,4,1766.6200000000001,5,5,4,554,Champions
U008955,68,1,42.45,4,2,1,421,Potential
U008956,519,2,1318.29,1,3,4,134,Lost
U008957,122,5,3204.5099999999998,4,5,5,455,Champions
U008958,316,2,378.34999999999997,2,3,2,232,At Risk
U008959,321,2,360.44,2,3,2,232,At Risk
U008960,251,2,1388.45,3,3,4,334,Loyal
U008961,285,1,93.24,2,2,1,221,At Risk
U008962,363,1,48.72,2,2,1,221,At Risk
U008963,126,1,200.32,4,2,1,421,Potential
U008964,232,2,460.69,3,3,2,332,Loyal
U008965,256,2,2267.04,2,3,5,235,At Risk
U008966,249,4,1931.18,3,5,4,354,Loyal
