CustomerID,Recency,Frequency,Monetary
U008557,-207.0,1,535.19
U008558,258.0,1,8.05
U008559,-150.0,3,331.01
U008560,316.0,1,1473.46
U008561,65.0,2,1461.72
U008562,5.0,5,1376.53
U008563,20.0,3,2949.95
U008564,-27.0,2,1302.32
U008565,163.0,5,4531.53
U008567,309.0,2,870.29
U008569,158.0,2,1335.88
U008570,-302.0,2,790.53
U008571,-195.0,2,2026.07
U008572,-171.0,2,594.1
U008573,-145.0,3,802.46
U008574,-42.0,3,3837.22
U008577,10.0,3,641.19
U008579,123.0,3,1331.97
U008580,59.0,2,1533.23
U008581,-143.0,2,625.52
U008582,-272.0,5,2746.14
U008583,148.0,1,263.8
U008584,-117.0,3,2418.27
U008585,168.0,1,1555.28
U008586,204.0,2,401.63
U008587,-251.0,1,341.05
U008588,-143.0,3,2624.37
U008589,-273.0,1,1364.43
U008590,-13.0,1,335.33
U008591,121.0,1,119.52
U008593,-151.0,3,2222.78
U008594,193.0,3,2185.81
U008596,188.0,3,696.33
U008597,-257.0,1,462.3
U008598,347.0,3,1223.54
U008599,346.0,3,1732.4
U008600,-162.0,4,191.67
U008601,-120.0,2,608.29
U008603,-267.0,2,3099.46
U008604,-179.0,2,1171.56
U008605,215.0,2,1052.52
U008606,317.0,2,1795.62
U008607,101.0,3,1266.13
U008608,-115.0,3,175.2
U008609,46.0,2,543.05
U008610,276.0,2,2483.79
U008611,6.0,2,1161.27
U008612,15.0,2,1920.35
U008613,137.0,4,2547.54
U008614,-264.0,3,4510.45
U008615,12.0,1,636.34
U008616,-256.0,2,447.03
U008617,-314.0,2,542.19
U008618,92.0,2,968.84
U008621,-310.0,2,261.86
U008622,-160.0,2,453.3
U008624,-205.0,3,2586.89
U008626,-150.0,1,386.09
U008627,216.0,2,749.49
U008628,94.0,3,441.36
U008629,-208.0,3,764.88
U008631,-276.0,2,787.98
U008633,160.0,3,4570.03
U008634,154.0,2,1554.43
U008635,-85.0,6,5290.52
U008636,227.0,1,840.42
U008637,14.0,3,1881.21
U008638,-102.0,4,1476.94
U008639,129.0,1,29.52
U008640,-186.0,2,1203.83
U008641,350.0,1,952.63
U008642,-287.0,2,1437.05
U008643,-144.0,2,351.0
U008644,-140.0,2,1706.38
U008645,287.0,2,2124.03
U008646,224.0,4,3014.53
U008647,315.0,1,1394.51
U008648,-28.0,1,79.36
U008649,39.0,1,38.54
U008650,-257.0,2,1577.22
U008651,142.0,2,659.05
U008652,33.0,3,4641.47
U008653,0.0,3,323.55
U008655,337.0,2,435.69
U008656,157.0,3,2837.71
U008659,-220.0,2,2683.5
U008660,129.0,2,424.43
U008661,33.0,3,6192.49
U008662,2.0,3,315.7
U008663,-105.0,1,480.05
U008664,147.0,1,2557.84
U008665,164.0,1,614.34
U008666,-174.0,2,1039.93
U008667,233.0,1,427.49
U008668,264.0,1,21.52
U008669,162.0,4,1526.07
U008670,-210.0,2,448.01
U008671,191.0,2,426.23
U008672,-232.0,3,1509.76
U008673,200.0,2,582.99
U008674,-237.0,6,2435.77
U008676,-28.0,2,1350.48
U008677,-208.0,3,797.1
U008678,186.0,3,740.99
U008679,-95.0,1,262.38
U008681,347.0,1,650.56
U008682,-130.0,1,1217.06
U008683,-50.0,1,361.37
U008684,96.0,4,2781.53
U008685,331.0,3,2798.42
U008686,314.0,2,2438.74
U008687,-277.0,1,168.74
U008690,-148.0,2,1054.98
U008691,-300.0,5,2554.8
U008692,285.0,2,64.53
U008693,-178.0,2,1549.69
U008694,-56.0,5,764.52
U008695,273.0,1,196.56
U008696,26.0,1,327.86
U008697,170.0,3,1846.56
U008699,221.0,2,380.26
U008701,274.0,1,154.58
U008702,-267.0,4,1561.36
U008704,317.0,2,3296.99
U008705,12.0,2,1435.51
U008706,36.0,4,1499.91
U008707,248.0,3,1497.91
U008708,265.0,1,529.79
U008709,-194.0,2,526.73
U008710,-147.0,4,1328.7
U008711,71.0,2,692.2
U008712,-88.0,2,491.78
U008713,195.0,2,755.12
U008714,214.0,6,1857.19
U008715,138.0,3,300.64
U008716,318.0,2,347.82
U008717,-211.0,4,1659.63
U008719,-227.0,1,69.23
U008720,168.0,3,2842.96
U008721,-212.0,5,2392.37
U008722,-180.0,3,1125.55
U008723,99.0,1,2370.71
U008724,31.0,7,2185.37
U008725,-219.0,2,1633.1
U008726,1.0,1,269.19
U008727,62.0,5,1345.43
U008728,-300.0,5,3321.36
U008729,312.0,3,1666.51
U008730,171.0,3,1607.82
U008731,-298.0,2,300.27
U008732,-25.0,2,1663.14
U008733,-165.0,4,3354.49
U008734,274.0,1,189.79
U008735,-238.0,1,44.59
U008736,9.0,2,694.57
U008737,-111.0,2,800.07
U008738,-122.0,2,378.89
U008739,-176.0,2,853.78
U008740,-57.0,2,2516.4
U008741,-251.0,3,1864.19
U008742,0.0,4,2838.16
U008743,-239.0,3,848.37
U008744,129.0,4,4001.05
U008745,-212.0,3,827.8
U008746,92.0,2,1176.33
U008747,-112.0,2,64.63
U008748,64.0,1,807.23
U008749,249.0,3,780.97
U008750,216.0,3,1075.36
U008751,-151.0,3,3011.2
U008752,-180.0,3,1346.11
U008753,138.0,2,492.09
U008754,154.0,2,675.13
U008755,337.0,5,3518.59
U008757,138.0,2,575.67
U008758,-86.0,4,2699.21
U008759,-172.0,2,99.04
U008760,-293.0,3,1984.82
U008761,-195.0,1,722.89
U008762,-226.0,1,222.84
U008763,67.0,3,926.72
U008764,324.0,3,1184.06
U008765,-267.0,4,2160.02
U008766,-113.0,3,1142.23
U008767,-55.0,2,103.82
U008768,2.0,4,4351.33
U008770,312.0,2,3846.36
U008771,-30.0,4,3328.24
U008772,-128.0,1,354.31
U008773,5.0,2,2552.67
U008774,-268.0,6,6640.42
U008775,62.0,3,1105.96
U008776,-97.0,1,6.52
U008777,340.0,2,859.09
U008778,-125.0,1,197.61
U008779,-42.0,1,156.38
U008780,330.0,2,1892.56
U008781,-235.0,3,741.12
U008782,265.0,1,570.57
U008784,3.0,4,3614.87
U008785,296.0,2,4149.5
U008786,41.0,2,396.98
U008787,-72.0,1,493.86
U008788,-27.0,3,2102.41
U008789,33.0,2,1194.25
U008790,-181.0,1,97.63
U008791,286.0,3,878.95
U008792,-316.0,1,71.72
U008794,-211.0,2,1095.4
U008796,-240.0,1,100.63
U008797,12.0,2,58.52
U008799,-317.0,1,651.7
U008800,275.0,2,919.41
U008801,220.0,2,689.09
U008802,335.0,3,620.54
U008803,76.0,2,677.19
U008804,37.0,1,283.47
U008805,-236.0,2,528.91
U008806,31.0,4,2380.21
U008807,281.0,4,3204.75
U008808,264.0,1,168.03
U008809,-21.0,2,1389.79
U008810,246.0,2,509.45
U008813,-180.0,3,342.54
U008814,-252.0,1,1251.09
U008815,189.0,2,1593.24
U008816,313.0,2,379.45
U008818,303.0,1,602.52
U008819,101.0,2,237.43
U008820,301.0,1,176.98
U008821,337.0,3,307.43
U008822,52.0,1,180.25
U008823,-310.0,2,1472.66
U008824,290.0,3,1734.31
U008825,306.0,2,4059.64
U008826,41.0,2,2956.96
U008827,128.0,3,817.02
U008828,39.0,2,559.62
U008829,352.0,2,627.81
U008830,-263.0,1,3522.0
U008831,263.0,1,27.4
U008832,-131.0,2,1531.49
U008834,329.0,1,29.76
U008835,163.0,3,2196.21
U008836,-59.0,2,183.7
U008837,196.0,1,363.51
U008838,-200.0,1,1608.26
U008840,-147.0,1,2139.13
U008841,-172.0,1,446.39
U008842,223.0,1,651.37
U008843,-58.0,3,4807.23
U008846,172.0,1,197.87
U008848,-209.0,6,1981.19
U008849,227.0,3,2194.76
U008850,-151.0,5,2014.18
U008851,10.0,2,1717.19
U008852,262.0,2,1488.41
U008853,-181.0,2,182.84
U008854,-10.0,2,2947.85
U008855,292.0,2,2185.22
U008856,95.0,4,1379.72
U008857,193.0,3,2737.78
U008858,-120.0,2,1679.54
U008859,-139.0,3,268.13
U008860,216.0,2,783.91
U008861,-65.0,1,134.24
U008862,245.0,2,624.51
U008863,-141.0,2,316.72
U008864,-302.0,1,474.82
U008865,233.0,1,1283.45
U008867,-169.0,1,484.18
U008868,220.0,7,6226.65
U008869,227.0,2,470.97
U008870,-49.0,4,5483.29
U008872,-232.0,5,2831.1
U008873,-176.0,2,719.15
U008874,284.0,2,596.37
U008875,-236.0,1,175.44
U008876,-294.0,2,1561.55
U008877,-86.0,3,2145.85
U008878,-237.0,2,529.89
U008879,-206.0,3,2839.42
U008880,342.0,3,1869.46
U008881,50.0,1,299.8
U008882,153.0,2,813.39
U008883,41.0,5,3960.08
U008884,315.0,4,340.89
U008885,-89.0,2,1809.91
U008886,-200.0,3,292.35
U008887,-80.0,2,2825.91
U008889,-299.0,2,2032.31
U008890,278.0,4,3161.32
U008892,-209.0,4,3434.33
U008894,-201.0,2,1042.05
U008895,154.0,2,357.46
U008896,-252.0,1,276.56
U008897,-72.0,1,563.69
U008898,39.0,2,1276.3
U008899,65.0,2,1626.35
U008900,-316.0,1,299.58
U008901,-205.0,3,1804.39
U008902,-133.0,2,4137.02
U008904,277.0,1,1023.75
U008906,132.0,4,482.13
U008907,8.0,3,719.89
U008908,172.0,1,102.66
U008909,361.0,1,208.9
U008912,281.0,3,2409.62
U008913,218.0,4,3990.19
U008914,-242.0,1,1735.88
U008915,-145.0,3,2516.92
U008916,245.0,3,400.22
U008917,-212.0,5,4047.92
U008919,2.0,3,3717.52
U008920,72.0,2,2546.2
U008921,-132.0,1,152.86
U008922,-77.0,1,472.09
U008923,-24.0,2,3900.57
U008924,-257.0,2,96.54
U008925,195.0,3,4225.91
U008926,-238.0,2,736.89
U008927,-29.0,4,391.75
U008928,197.0,2,1151.13
U008929,338.0,1,700.04
U008930,159.0,3,4458.01
U008932,-103.0,1,172.42
U008934,-253.0,1,984.08
U008936,167.0,2,3242.29
U008937,337.0,3,995.73
U008938,-269.0,2,1364.56
U008939,-292.0,3,1485.77
U008940,-209.0,5,2254.41
U008941,127.0,2,531.34
U008942,268.0,1,410.91
U008943,186.0,4,3448.79
U008944,199.0,2,2023.42
U008945,216.0,2,1742.63
U008947,-212.0,1,114.03
U008949,159.0,4,2115.85
U008951,228.0,2,1318.27
U008952,-79.0,2,1368.5
U008953,-179.0,3,3278.92
U008954,131.0,4,1766.62
U008955,-250.0,1,42.45
U008956,346.0,2,1318.29
U008957,-55.0,5,3204.51
U008958,174.0,2,378.35
U008959,3.0,2,360.44
U008960,186.0,2,1388.45
U008961,-33.0,1,93.24
U008962,45.0,1,48.72
U008963,-192.0,1,200.32
U008964,-86.0,2,460.69
U008965,262.0,2,2267.04
U008966,250.0,4,1931.18
U008967,39.0,2,562.49
U008968,315.0,3,1633.74
U008969,146.0,3,1851.65
U008970,279.0,1,4734.87
U008971,-269.0,4,1511.64
U008972,-283.0,1,520.39
U008973,-233.0,2,962.14
U008974,187.0,1,835.25
U008975,258.0,3,750.94
U008976,-30.0,2,550.95
U008977,-273.0,3,1389.52
U008978,193.0,3,1796.88
U008979,35.0,2,67.1
U008980,-89.0,4,1571.19
U008981,-179.0,3,2279.28
U008982,-177.0,1,67.28
U008983,-195.0,1,1855.06
U008985,-286.0,2,139.69
U008986,185.0,3,2864.69
U008987,-205.0,2,1367.43
U008988,-207.0,4,2276.01
U008989,-283.0,1,380.93
U008991,39.0,1,335.58
U008992,-117.0,3,1789.91
U008994,341.0,2,2170.22
U008995,-35.0,1,3169.33
U008996,-93.0,1,160.97
U008998,187.0,4,1744.01
U008999,5.0,3,533.84
U009000,-160.0,2,393.7
U009001,72.0,4,4677.65
U009002,-138.0,1,399.8
U009003,43.0,3,1196.45
U009004,-313.0,3,772.91
U009005,126.0,4,2297.05
U009006,-120.0,3,747.37
U009007,-263.0,3,483.08
U009008,358.0,1,202.11
U009009,-43.0,1,21.71
U009010,2.0,2,591.19
U009011,-213.0,1,9.27
U009012,-188.0,1,810.55
U009014,191.0,3,3520.72
U009015,-90.0,2,1197.04
U009016,-300.0,4,2100.0
U009017,-143.0,1,724.16
U009018,260.0,3,5800.47
U009020,-243.0,2,1408.08
U009021,-205.0,1,434.12
U009022,137.0,3,1144.27
U009023,46.0,1,81.32
U009024,352.0,1,22.11
U009025,-23.0,1,58.35
U009026,3.0,4,2543.29
U009027,-201.0,2,663.95
U009028,-39.0,2,238.37
U009029,62.0,2,642.65
U009030,-120.0,4,1574.29
U009031,62.0,1,531.53
U009032,-271.0,2,4071.59
U009033,-41.0,1,1364.8
U009034,36.0,7,6402.09
U009035,76.0,1,190.22
U009036,-4.0,1,780.81
U009037,230.0,1,620.12
U009038,-240.0,1,92.24
U009040,283.0,1,89.56
U009041,227.0,2,1080.63
U009042,155.0,2,918.96
U009043,-175.0,3,193.32
U009046,129.0,4,1942.04
U009047,169.0,2,877.76
U009048,37.0,3,3562.88
U009049,165.0,4,859.5
U009050,-203.0,3,1752.41
U009051,-261.0,1,33.02
U009052,308.0,2,580.39
U009053,196.0,2,490.81
U009054,-297.0,2,801.99
U009055,113.0,2,673.98
U009056,-263.0,1,371.83
U009057,-136.0,1,19.09
U009058,-186.0,1,1090.31
U009059,-118.0,3,2610.88
U009060,74.0,4,3561.87
U009061,-176.0,4,2735.45
U009062,89.0,1,1603.64
U009063,343.0,2,633.75
U009064,-1.0,1,115.92
U009065,324.0,1,42.47
U009067,255.0,1,182.38
U009068,221.0,2,493.37
U009069,277.0,3,146.3
U009070,216.0,3,3305.41
U009071,-146.0,5,1976.29
U009073,35.0,5,3737.53
U009074,245.0,2,130.76
U009075,62.0,1,190.22
U009076,154.0,1,7013.55
U009077,-200.0,1,367.54
U009078,-283.0,1,7.92
U009079,238.0,2,1547.99
U009081,224.0,1,278.82
U009083,331.0,1,27.0
U009084,-21.0,2,326.16
U009085,-268.0,1,37.59
U009086,214.0,2,3039.01
U009087,-61.0,1,79.55
U009088,-165.0,2,48.16
U009089,-272.0,5,2830.94
U009090,-283.0,1,1172.24
U009091,-222.0,1,244.71
U009092,-165.0,1,24.22
U009093,-270.0,1,92.94
U009094,216.0,5,1994.29
U009095,-165.0,2,335.0
U009096,-303.0,3,1216.82
U009097,123.0,4,2167.15
U009099,-229.0,1,1905.02
U009101,339.0,1,422.22
U009102,-64.0,2,542.47
U009103,93.0,2,1553.9
U009104,274.0,1,883.85
U009105,297.0,2,355.17
U009107,188.0,3,397.44
U009108,41.0,2,1250.84
U009109,-266.0,2,3884.79
U009110,156.0,1,65.6
U009112,-263.0,2,4979.07
U009113,-273.0,3,2801.75
U009114,-150.0,3,2166.62
U009115,192.0,2,3096.72
U009117,-301.0,2,1833.99
U009119,-300.0,2,579.04
U009120,-202.0,1,449.78
U009121,74.0,1,8.47
U009122,125.0,1,538.87
U009123,130.0,1,372.81
U009124,303.0,2,608.45
U009125,4.0,1,763.08
U009127,-302.0,4,4729.03
U009128,66.0,2,79.5
U009129,217.0,1,460.9
U009130,-26.0,2,588.99
U009131,-58.0,3,194.48
U009132,-56.0,3,2760.18
U009133,-90.0,3,1484.03
U009134,-43.0,2,166.82
U009136,10.0,2,1990.83
U009137,157.0,4,2339.95
U009140,280.0,2,281.69
U009141,268.0,3,859.11
U009142,257.0,2,1399.57
U009143,-243.0,3,739.46
U009144,-169.0,1,351.45
U009145,-36.0,1,1486.73
U009146,-75.0,2,151.63
U009147,248.0,3,2307.27
U009149,190.0,4,4189.51
U009150,-208.0,4,4935.85
U009152,159.0,1,61.21
U009153,-202.0,2,344.37
U009154,-234.0,2,1196.61
U009155,-56.0,1,254.26
U009156,-115.0,2,2947.29
U009157,130.0,2,4396.47
U009158,112.0,3,3482.0
U009160,234.0,1,36.9
U009161,82.0,1,1943.29
U009162,71.0,3,1502.1
U009164,-38.0,1,197.97
U009165,-296.0,3,2210.23
U009166,351.0,1,234.48
U009167,127.0,3,2296.51
U009168,-200.0,3,758.68
U009169,-43.0,2,942.31
U009170,-140.0,2,460.21
U009171,-257.0,4,2320.51
U009172,108.0,2,4569.74
U009174,53.0,2,138.82
U009175,143.0,1,56.08
U009176,-205.0,3,2441.06
U009177,-199.0,5,3621.2
U009178,172.0,1,9.74
U009179,129.0,5,2789.21
U009180,100.0,3,2082.95
U009181,-101.0,1,128.22
U009182,-199.0,5,2463.43
U009183,93.0,5,2976.55
U009184,-23.0,4,3009.87
U009185,268.0,1,750.8
U009186,155.0,3,1234.5
U009187,-293.0,3,266.38
U009188,-94.0,2,638.03
U009189,-200.0,3,3858.98
U009190,-180.0,4,6119.55
U009192,65.0,3,1103.74
U009193,-148.0,4,5376.22
U009194,-57.0,1,35.82
U009195,-268.0,3,1839.46
U009196,160.0,1,390.34
U009197,125.0,2,1227.25
U009198,178.0,1,291.64
U009199,66.0,1,347.0
U009200,-149.0,3,1153.32
U009202,278.0,2,1913.77
U009203,-47.0,3,3304.38
U009204,311.0,2,1067.23
U009205,-209.0,3,1200.11
U009206,-297.0,4,2806.16
U009207,94.0,2,566.72
U009208,77.0,1,56.04
U009209,335.0,3,2030.28
U009211,-249.0,1,624.52
U009212,224.0,4,2691.58
U009213,69.0,1,29.94
U009214,-213.0,1,100.99
U009215,57.0,1,82.98
U009216,-207.0,2,742.85
U009218,134.0,2,3559.96
U009219,-117.0,6,3762.59
U009220,160.0,5,3796.27
U009221,-110.0,3,664.83
U009222,172.0,1,22.55
U009224,-155.0,1,100.76
U009225,324.0,1,246.7
U009227,-58.0,1,103.54
U009228,41.0,3,2079.7
U009229,193.0,5,2572.72
U009230,-4.0,1,1763.77
U009232,4.0,2,333.48
U009233,155.0,3,2736.7
U009235,-90.0,2,1359.29
U009236,247.0,3,716.06
U009238,-148.0,3,3189.35
U009239,-130.0,1,383.43
U009240,-257.0,4,835.35
U009241,-264.0,1,850.18
U009242,-59.0,4,1779.81
U009243,-119.0,4,1591.18
U009244,36.0,5,1936.11
U009245,-192.0,2,521.17
U009246,-29.0,3,5870.04
U009247,-230.0,4,1670.21
U009248,285.0,2,2283.59
U009249,-168.0,2,871.82
U009250,233.0,1,400.96
U009251,364.0,1,1297.98
U009253,342.0,3,1944.59
U009254,98.0,2,258.59
U009257,34.0,4,4879.78
U009258,-303.0,3,3314.68
U009260,-250.0,1,580.0
U009261,8.0,3,1253.73
U009262,64.0,3,347.15
U009265,41.0,2,1617.42
U009266,-295.0,4,876.42
U009267,158.0,5,2642.4
U009268,-251.0,1,1804.96
U009269,235.0,2,1387.48
U009270,-181.0,4,3512.83
U009271,-221.0,3,1206.15
U009272,-172.0,2,626.78
U009274,170.0,1,881.79
U009276,-234.0,3,2712.05
U009277,-188.0,1,758.1
U009278,-70.0,1,97.44
U009279,148.0,2,208.32
U009280,-171.0,3,954.21
U009281,1.0,1,195.79
U009282,343.0,4,2279.67
U009283,-265.0,2,670.12
U009285,64.0,2,377.72
U009287,-266.0,2,1447.72
U009288,140.0,1,533.79
U009289,342.0,2,2050.98
U009290,310.0,2,2031.02
U009291,-30.0,5,4618.54
U009292,67.0,4,2311.32
U009293,-119.0,3,790.38
U009294,-180.0,3,1919.43
U009295,-67.0,1,1253.29
U009297,-85.0,3,2900.86
U009298,-150.0,3,1000.96
U009299,-239.0,4,932.15
U009300,199.0,1,729.78
U009302,-4.0,1,252.94
U009303,318.0,1,266.56
U009304,-135.0,1,1832.76
U009305,-132.0,3,934.25
U009306,151.0,2,503.94
U009308,157.0,1,2488.16
U009310,-142.0,3,3873.58
U009311,-193.0,1,20.84
U009312,-244.0,1,103.51
U009313,63.0,7,4144.89
U009314,62.0,2,211.55
U009315,188.0,2,590.68
U009316,2.0,4,2916.02
U009317,-114.0,1,203.14
U009318,-270.0,3,3036.61
U009319,155.0,1,448.32
U009321,-200.0,2,1065.52
U009322,258.0,2,599.56
U009323,-271.0,5,2154.01
U009325,228.0,1,1293.59
U009326,249.0,4,4766.26
U009327,-230.0,1,68.72
U009328,363.0,1,1217.83
U009330,222.0,2,2690.21
U009331,-54.0,2,1803.48
U009332,100.0,2,840.46
U009333,-303.0,2,2392.13
U009334,279.0,5,1793.8
U009335,-54.0,3,3610.74
U009336,204.0,2,649.63
U009337,93.0,3,1807.85
U009338,345.0,2,165.08
U009339,-218.0,1,221.13
U009340,-177.0,2,330.58
U009341,-124.0,1,1120.76
U009343,-90.0,3,1633.53
U009344,205.0,1,2308.62
U009345,315.0,3,1186.15
U009347,-54.0,3,5481.41
U009348,268.0,1,220.9
U009349,-80.0,3,1435.79
U009350,215.0,2,597.84
U009351,355.0,1,374.75
U009352,156.0,3,5036.35
U009353,299.0,2,906.94
U009356,108.0,2,3918.25
U009358,295.0,1,730.3
U009360,-58.0,3,732.04
U009361,196.0,2,2534.13
U009362,-238.0,1,1124.67
U009364,39.0,2,172.34
U009365,289.0,1,608.02
U009366,141.0,1,135.56
U009367,-119.0,4,5101.28
U009368,-57.0,6,2353.6
U009369,-26.0,2,3270.45
U009370,258.0,1,1213.07
U009371,-205.0,2,2632.64
U009372,165.0,2,2021.0
U009373,-2.0,1,110.8
U009374,321.0,1,286.99
U009375,-76.0,3,1717.43
U009376,-243.0,5,4182.04
U009377,-317.0,2,1776.88
U009378,335.0,4,863.52
U009379,-297.0,2,349.9
U009380,130.0,4,993.03
U009382,89.0,1,59.9
U009383,32.0,2,336.93
U009384,-173.0,1,1097.33
U009385,318.0,2,263.3
U009388,90.0,1,64.11
U009389,-236.0,2,1765.82
U009390,170.0,1,22.55
U009391,-51.0,3,396.37
U009392,269.0,1,384.69
U009393,336.0,4,1959.58
U009394,-116.0,1,119.07
U009395,92.0,1,4918.02
U009396,21.0,2,840.62
U009398,-86.0,2,83.73
U009399,294.0,2,1419.38
U009400,-177.0,2,2188.01
U009402,-80.0,2,1551.02
U009403,-26.0,4,2919.83
U009405,-240.0,2,314.21
U009406,-178.0,6,3601.0
U009408,156.0,2,2445.76
U009409,-15.0,2,741.49
U009410,29.0,2,823.23
U009411,-234.0,2,1542.9
U009413,-98.0,1,1588.3
U009414,125.0,5,3818.22
U009415,-109.0,3,1505.73
U009418,169.0,2,857.1
U009419,-139.0,2,250.77
U009420,-118.0,4,2223.54
U009421,-172.0,1,259.9
U009422,128.0,2,671.18
U009423,-41.0,1,223.82
U009424,-241.0,2,538.72
U009425,220.0,2,201.42
U009426,-283.0,1,162.11
U009427,-117.0,3,1629.73
U009428,-136.0,1,567.75
U009429,339.0,4,675.51
U009430,-34.0,1,1800.63
U009432,-211.0,3,2554.95
U009433,-316.0,1,134.99
U009435,307.0,3,2902.29
U009436,-251.0,1,743.13
U009437,-14.0,3,319.73
U009438,171.0,1,1093.18
U009439,-29.0,3,3087.76
U009440,220.0,4,1810.43
U009441,291.0,1,2045.41
U009442,-270.0,2,431.06
U009443,-196.0,1,610.48
U009444,-63.0,1,659.19
U009445,289.0,1,94.58
U009447,-66.0,2,82.14
U009448,-141.0,4,2669.62
U009449,-135.0,2,83.46
U009452,-216.0,1,960.84
U009453,-304.0,7,2982.82
U009454,261.0,1,140.56
U009456,297.0,1,1277.73
U009457,-31.0,1,600.89
U009459,-262.0,4,1088.58
U009460,-192.0,1,985.35
U009461,39.0,2,212.87
U009462,94.0,2,125.47
U009463,-220.0,1,982.95
U009464,94.0,3,1418.56
U009465,-313.0,3,2019.01
U009466,-294.0,2,1041.48
U009467,-246.0,1,53.41
U009468,-264.0,1,148.16
U009469,-157.0,2,1637.75
U009470,-7.0,3,4505.48
U009471,-59.0,1,624.08
U009473,-204.0,1,769.71
U009474,94.0,4,2640.3
U009475,-270.0,3,1289.67
U009476,-82.0,2,777.12
U009478,194.0,2,236.59
U009479,96.0,3,2014.72
U009480,-239.0,3,1461.83
U009481,-87.0,1,22.44
U009482,69.0,3,1334.67
U009483,0.0,2,1443.57
U009484,-94.0,2,305.8
U009485,154.0,3,2981.7
U009486,-28.0,2,525.0
U009487,109.0,2,170.74
U009488,-261.0,1,463.3
U009489,-172.0,3,647.91
U009490,224.0,2,1147.26
U009491,161.0,2,291.63
U009492,-146.0,2,731.8
U009493,-243.0,4,3530.88
U009494,360.0,2,418.67
U009495,216.0,5,2692.32
U009497,-120.0,4,4333.48
U009499,-241.0,3,1272.89
U009501,-279.0,1,1398.44
U009502,-272.0,2,2006.73
U009503,-61.0,1,252.06
U009504,-45.0,4,957.94
U009505,278.0,4,1419.44
U009507,-294.0,2,1253.28
U009508,124.0,1,9.8
U009509,-12.0,1,140.04
U009510,-113.0,2,3914.06
U009511,-151.0,3,6038.79
U009512,107.0,3,1508.18
U009513,236.0,3,2108.34
U009514,214.0,3,139.22
U009515,-143.0,2,1518.92
U009516,36.0,2,274.94
U009517,260.0,2,253.31
U009518,282.0,1,349.01
U009519,-288.0,1,488.59
U009520,1.0,1,99.61
U009521,-225.0,3,451.53
U009522,-170.0,1,140.62
U009523,-12.0,2,434.39
U009524,248.0,2,452.69
U009525,198.0,4,4796.17
U009526,-145.0,3,729.37
U009527,-269.0,2,523.65
U009528,214.0,3,1033.99
U009529,-113.0,5,1400.16
U009530,-176.0,1,132.06
U009531,250.0,3,672.14
U009532,216.0,1,120.46
U009533,-243.0,2,1040.19
U009534,80.0,1,20.77
U009535,239.0,1,888.47
U009537,133.0,1,77.64
U009538,-66.0,1,4.47
U009540,0.0,2,395.5
U009541,-302.0,2,384.38
U009542,72.0,2,782.6
U009543,283.0,4,3269.88
U009544,-240.0,3,381.33
U009545,-237.0,4,3171.1
U009546,-124.0,1,953.03
U009547,-46.0,1,526.97
U009548,-297.0,1,12.47
U009549,-211.0,2,1231.18
U009550,287.0,2,363.39
U009551,-57.0,1,91.89
U009552,-287.0,3,2090.08
U009553,31.0,4,1114.34
U009554,250.0,3,3067.18
U009555,-20.0,3,886.9
U009556,-22.0,3,1527.16
U009557,-266.0,4,1589.14
U009558,-56.0,2,1344.58
U009560,-268.0,3,329.73
U009561,-19.0,1,29.9
U009562,-141.0,3,1375.03
U009563,-47.0,3,1571.74
U009564,-241.0,2,1171.76
U009565,-213.0,1,295.78
U009566,-51.0,2,3183.14
U009567,229.0,2,105.25
U009568,34.0,2,258.04
U009569,82.0,1,1815.06
U009570,-16.0,2,973.05
U009571,-141.0,2,1660.56
U009572,-271.0,1,435.56
U009573,284.0,2,2125.36
U009574,95.0,6,2624.42
U009575,206.0,1,1773.54
U009576,-41.0,3,537.42
U009577,277.0,2,673.58
U009578,3.0,4,1670.5
U009579,225.0,1,1315.5
U009580,-135.0,1,146.81
U009581,-58.0,1,73.71
U009583,-290.0,2,1207.94
U009584,36.0,3,1660.08
U009585,23.0,1,505.22
U009586,30.0,1,234.18
U009587,-90.0,6,3740.08
U009588,311.0,1,902.48
U009589,163.0,3,448.63
U009590,174.0,2,281.47
U009591,310.0,3,695.06
U009592,208.0,2,961.28
U009593,177.0,2,986.95
U009594,26.0,1,34.28
U009595,-261.0,1,625.02
U009596,47.0,2,1179.2
U009597,-236.0,3,1142.09
U009598,315.0,4,458.24
U009599,-248.0,1,232.39
U009600,21.0,2,199.15
U009601,273.0,1,577.72
U009602,102.0,2,1104.64
U009603,331.0,1,1056.79
